time_s,throttle_pct,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
4.4679,9,2843,36.63,2842,40.48,0.54,27,16,1.89,1.46,-9.05,-8.99
4.5681,9,2857,37.11,2842,40.48,0.54,27,16,1.88,1.45,-11.53,-7.18
4.6684,9,2840,37.05,2857,40.48,0.51,27,16,1.89,1.46,-9.05,-8.99
4.7687,9,2838,36.92,2842,40.48,0.51,26,16,1.88,1.45,-11.53,-7.18
4.8703,11,2851,36.99,2842,40.48,0.51,27,16,1.89,1.46,-9.05,-8.99
4.9706,11,2890,36.98,2885,40.48,0.54,27,16,1.89,1.45,-9.05,-7.18
5.0709,11,3250,37.39,3371,40.47,0.67,26,16,1.88,1.46,-11.53,-8.99
5.1711,11,3412,41.81,3428,40.48,0.74,27,16,1.88,1.44,-11.53,-5.38
5.2714,11,3416,53.65,3428,40.48,0.77,27,16,1.89,1.45,-9.05,-7.18
5.3717,11,3436,54.39,3442,40.48,0.8,27,16,1.88,1.45,-11.53,-7.18
5.472,11,3440,54.61,3457,40.48,0.7,27,16,1.88,1.45,-11.53,-7.18
5.5722,11,3397,54.69,3428,40.47,0.7,27,16,1.88,1.46,-11.53,-8.99
5.6725,13,3416,54.53,3428,40.48,0.7,27,16,1.88,1.46,-11.53,-8.99
5.7729,13,3699,54.97,3885,40.47,0.83,26,16,1.88,1.45,-11.53,-7.18
5.8731,13,3916,58.36,3942,40.48,0.86,27,16,1.88,1.45,-11.53,-7.18
5.9734,13,3931,67.77,3928,40.48,0.93,27,16,1.88,1.45,-11.53,-7.18
6.0737,13,1974,71.77,3942,40.48,0.96,27,16,1.88,1.45,-11.53,-7.18
6.174,13,3952,72.22,3942,40.48,0.9,27,16,1.88,1.46,-11.53,-8.99
6.2742,13,1985,72.26,3942,40.48,0.86,27,16,1.88,1.45,-11.53,-7.18
6.3745,13,3957,72.06,3942,40.48,0.83,27,17,1.9,1.45,-4.53,-7.18
6.4748,15,3921,72.18,3942,40.47,0.86,27,17,1.88,1.46,-11.53,-8.99
6.5751,15,2111,72.22,4214,40.42,0.93,27,17,1.88,1.44,-11.53,-5.38
6.6754,15,4373,74.02,4428,40.49,1.06,27,17,1.88,1.45,-11.53,-7.18
6.7756,15,4437,83.14,4457,40.47,1.09,27,17,1.88,1.44,-11.53,-5.38
6.8759,15,4411,90.6,4457,40.48,1.15,27,17,1.88,1.45,-11.53,-7.18
6.9761,15,4444,92.06,4457,40.48,1.15,27,17,1.88,1.46,-11.53,-8.99
7.0764,15,4431,92.35,4457,40.48,1.06,27,17,1.89,1.45,-9.05,-7.18
7.1766,15,4354,92.34,4442,40.48,1.06,27,17,1.88,1.45,-11.53,-7.18
7.2769,13,2233,92.18,4457,40.47,1.06,27,17,1.88,1.44,-11.53,-5.38
7.3772,13,4322,92.07,4071,40.76,0.96,26,17,1.88,1.49,-11.53,-17.36
7.4774,13,1984,89.03,3942,40.46,0.9,27,17,1.89,1.44,-9.05,-5.38
7.5777,13,3926,77.67,3928,40.46,0.86,27,17,1.9,1.46,-4.53,-8.99
7.6779,13,1972,72.3,3942,40.46,0.8,27,17,1.88,1.45,-11.53,-7.18
7.7782,13,3937,71.96,3942,40.47,0.83,27,17,1.9,1.45,-4.53,-7.18
7.8785,13,1978,72.01,3942,40.47,0.86,27,17,1.88,1.46,-11.53,-8.99
7.9788,13,3942,72.14,3942,40.47,0.86,27,17,1.88,1.45,-11.53,-7.18
8.0791,11,1978,72.21,3942,40.47,0.86,27,17,1.89,1.45,-9.05,-7.18
8.1793,11,3636,72.0,3542,40.68,0.8,27,17,1.9,1.45,-4.53,-7.18
8.2796,11,3460,67.77,3442,40.44,0.74,27,17,1.89,1.45,-9.05,-7.18
8.3798,11,3424,58.12,3457,40.47,0.67,27,17,1.9,1.45,-4.53,-7.18
8.4801,11,3432,55.0,3457,40.47,0.64,27,17,1.88,1.45,-11.53,-7.18
8.5804,11,3428,54.76,3442,40.48,0.67,27,17,1.88,1.46,-11.53,-8.99
8.6806,11,3432,54.77,3442,40.48,0.67,27,17,1.88,1.46,-11.53,-8.99
8.7809,11,3428,54.9,3442,40.48,0.67,27,17,1.9,1.45,-4.53,-7.18
8.8812,8,3416,54.86,3442,40.48,0.67,28,17,1.89,1.45,-9.05,-7.18
8.9815,8,2976,54.75,2885,42.51,0.61,28,17,1.88,1.43,-11.53,-3.45
9.0817,8,2617,48.3,2600,40.49,0.48,27,17,1.88,1.45,-11.53,-7.18
9.1822,8,2566,35.22,2571,40.46,0.41,27,17,1.88,1.45,-11.53,-7.18
9.2825,8,2542,30.43,2557,40.46,0.35,27,17,1.88,1.43,-11.53,-3.45
9.3827,8,2564,29.73,2557,40.47,0.41,27,17,1.88,1.45,-11.53,-7.18
9.483,8,2546,29.79,2557,40.48,0.45,27,17,1.88,1.45,-11.53,-7.18
9.5832,8,2561,29.7,2557,40.48,0.45,28,17,1.88,1.44,-11.53,-5.38
9.6835,5,2561,29.62,2557,40.48,0.45,28,17,1.88,1.45,-11.53,-7.18
9.7839,5,1882,27.92,1842,41.66,0.32,27,17,1.87,1.42,-13.26,-1.5
9.8842,5,1693,19.2,1671,40.45,0.25,28,17,1.91,1.45,-3.57,-7.18
9.9845,5,1595,12.92,1600,40.46,0.19,28,17,1.89,1.44,-9.05,-5.38
10.0848,5,1569,11.26,1557,40.46,0.16,27,17,1.88,1.44,-11.53,-5.38
10.1851,5,1551,10.48,1542,40.46,0.19,28,17,1.88,1.43,-11.53,-3.45
10.2853,5,1532,9.96,1528,40.46,0.22,27,17,1.88,1.44,-11.53,-5.38
10.3856,5,1510,9.78,1528,40.47,0.22,28,17,1.89,1.45,-9.05,-7.18
10.4859,4,1506,9.67,1514,40.48,0.22,28,17,1.88,1.44,-11.53,-5.38
10.5862,4,1419,9.73,1342,40.48,0.19,28,17,1.88,1.44,-11.53,-5.38
10.6865,4,1261,7.66,1242,40.48,0.16,27,17,1.88,1.43,-11.53,-3.45
10.7868,4,1225,6.23,1185,40.48,0.16,28,17,1.9,1.42,-4.53,-1.5
10.8871,4,1172,5.43,1142,40.48,0.12,28,17,1.87,1.44,-13.26,-5.38
10.9874,4,1125,5.03,1128,40.48,0.12,27,17,1.88,1.45,-11.53,-7.18
11.0877,4,1118,4.77,1100,40.48,0.12,27,17,1.88,1.44,-11.53,-5.38
11.188,4,1113,4.51,1100,40.48,0.12,28,17,1.94,1.44,-0.68,-5.38
11.2882,4,1104,4.35,1085,40.5,0.12,28,17,1.89,1.44,-9.05,-5.38
11.3886,1,1091,4.35,1100,40.5,0.12,28,17,1.88,1.44,-11.53,-5.38
11.4889,1,1064,4.36,742,40.5,0.12,28,17,1.88,1.46,-11.53,-8.99
11.5891,1,902,0.9,400,40.5,0.09,28,17,1.89,1.46,-9.05,-8.99
11.6894,1,721,-0.86,271,40.5,0.06,28,17,1.89,1.43,-9.05,-3.45
11.7897,1,571,-1.48,142,40.48,0.06,28,17,1.9,1.43,-4.53,-3.45
11.8901,1,364,-0.98,457,40.48,0.06,28,17,1.9,1.44,-4.53,-5.38
11.9904,1,364,-0.19,300,40.48,0.06,28,17,1.89,1.44,-9.05,-5.38
12.0908,1,305,-0.95,157,40.49,0.06,28,17,1.89,1.39,-9.05,4.37
12.191,1,247,-1.53,328,40.5,0.06,28,17,1.89,1.39,-9.05,4.37
12.2913,1,305,-0.83,400,40.5,0.06,27,17,1.89,1.43,-9.05,-3.45
12.3917,1,397,-0.16,200,40.48,0.06,28,17,1.9,1.43,-4.53,-3.45
12.492,1,397,-1.44,0,40.48,0.03,28,17,1.9,1.43,-4.53,-3.45
12.5923,1,397,-1.52,0,40.48,0.03,28,17,1.9,1.43,-4.53,-3.45
12.6926,1,397,-1.37,0,40.48,0.03,28,17,1.9,1.43,-4.53,-3.45
12.7928,1,0,-1.25,0,40.48,0.03,28,17,1.9,1.43,-4.53,-3.45
12.8931,1,0,-1.25,0,40.48,0.03,28,17,1.9,1.43,-4.53,-3.45
12.9936,1,0,-1.39,0,40.48,0.03,28,17,1.9,1.43,-4.53,-3.45
13.0938,1,0,-1.39,0,40.48,0.03,28,17,1.9,1.43,-4.53,-3.45
13.1942,1,0,-1.4,0,40.48,0.03,28,17,1.9,1.43,-4.53,-3.45
13.2944,1,0,-1.3,0,40.48,0.03,28,17,1.9,1.43,-4.53,-3.45
13.3948,1,0,-1.32,0,40.48,0.03,28,17,1.9,1.43,-4.53,-3.45
13.4951,1,0,-1.33,0,40.49,0.03,28,17,1.9,1.43,-4.53,-3.45
13.5954,1,0,-1.36,0,40.49,0.03,28,17,1.9,1.43,-4.53,-3.45
13.6957,1,0,-1.38,0,40.49,0.03,28,17,1.9,1.43,-4.53,-3.45
13.796,1,0,-1.39,0,40.49,0.03,28,17,1.9,1.43,-4.53,-3.45
13.8963,1,0,-1.34,0,40.49,0.03,28,17,1.9,1.43,-4.53,-3.45
13.9967,1,0,-1.41,0,40.48,0.03,28,17,1.9,1.43,-4.53,-3.45
14.0972,1,0,-1.44,0,40.48,0.03,28,17,1.9,1.43,-4.53,-3.45
