time_s,throttle_pct,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
5.2333,23,2926,114.78,5828,40.48,1.73,30,27,1.87,1.43,-13.26,-3.45
5.3335,23,6198,173.34,5828,40.48,1.73,30,27,1.87,1.45,-13.26,-7.18
5.4337,23,6479,173.34,5828,40.48,1.73,30,27,1.88,1.44,-11.53,-5.38
5.534,23,3300,173.34,5828,40.48,1.73,30,27,1.89,1.46,-9.05,-8.99
5.6342,23,6593,173.34,6628,40.46,2.28,30,28,1.87,1.45,-13.26,-7.18
5.7344,23,6564,173.34,6628,40.46,2.28,30,28,1.88,1.43,-11.53,-3.45
5.8347,23,3333,173.34,6628,40.46,2.28,30,28,1.88,1.32,-11.53,13.1
5.9349,23,6593,173.34,6628,40.46,2.28,30,28,1.87,1.45,-13.26,-7.18
6.0352,23,6521,173.34,6628,40.46,2.28,30,28,1.88,1.45,-11.53,-7.18
6.1354,26,6622,173.34,6628,40.46,2.28,30,28,1.87,1.45,-13.26,-7.18
6.2357,26,7177,173.34,6628,40.46,2.28,30,28,1.87,1.45,-13.26,-7.18
6.3359,26,3676,222.61,6628,40.46,2.28,30,28,1.88,1.44,-11.53,-5.38
6.4362,26,7334,222.61,6628,40.46,2.28,30,28,1.89,1.45,-9.05,-7.18
6.5364,26,7389,222.61,6628,40.46,2.28,30,28,1.88,1.45,-11.53,-7.18
6.6367,26,7281,222.61,7357,40.46,2.54,30,28,1.89,1.46,-9.05,-8.99
6.7369,26,7263,222.61,7357,40.46,2.54,30,28,1.87,1.45,-13.26,-7.18
6.8372,26,3671,222.61,7357,40.46,2.54,30,28,1.87,1.45,-13.26,-7.18
6.9374,26,7299,222.61,7357,40.46,2.54,30,28,1.88,1.37,-11.53,3.87
7.0376,26,7334,222.61,7357,40.46,2.54,30,28,1.87,1.45,-13.26,-7.18
7.1378,26,7263,222.61,7357,40.46,2.54,30,28,1.87,1.45,-13.26,-7.18
7.2381,26,7371,222.61,7357,40.46,2.54,30,28,1.88,1.45,-11.53,-7.18
7.3384,30,7281,274.57,7357,40.46,2.54,30,28,1.87,1.45,-13.26,-7.18
7.4387,30,7894,274.57,7357,40.46,2.54,30,28,1.87,1.45,-13.26,-7.18
7.5389,30,8310,274.57,7357,40.46,2.54,30,28,1.88,1.45,-11.53,-7.18
7.6391,30,8264,274.57,8457,40.46,3.5,30,29,1.88,1.44,-11.53,-5.38
7.7395,30,8403,274.57,8457,40.46,3.5,30,29,1.88,1.45,-11.53,-7.18
7.8397,30,8333,274.57,8457,40.46,3.5,30,29,1.88,1.43,-11.53,-3.45
7.9399,30,8403,274.57,8457,40.46,3.5,30,29,1.86,1.46,-15.0,-8.99
8.0401,30,8379,274.57,8457,40.46,3.5,30,29,1.87,1.45,-13.26,-7.18
8.1403,30,4201,274.57,8457,40.46,3.5,30,29,1.87,1.45,-13.26,-7.18
8.2405,30,8241,274.57,8457,40.46,3.5,30,29,1.89,1.46,-9.05,-8.99
8.3411,30,8356,366.73,8457,40.46,3.5,30,29,1.87,1.44,-13.26,-5.38
8.4414,36,8403,366.73,8457,40.46,3.5,30,29,1.88,1.45,-11.53,-7.18
8.5416,36,8595,366.73,8457,40.46,3.5,30,29,1.88,1.45,-11.53,-7.18
8.6418,36,9036,366.73,9085,37.28,3.89,30,30,1.89,1.45,-9.05,-7.18
8.7431,36,9230,366.73,9085,37.28,3.89,30,30,1.9,1.46,-4.53,-8.99
8.8433,36,9677,366.73,9085,37.28,3.89,30,30,1.88,1.45,-11.53,-7.18
8.9443,36,9771,366.73,9085,37.28,3.89,30,30,1.87,1.45,-13.26,-7.18
9.0445,36,9771,366.73,9085,37.28,3.89,30,30,1.88,1.45,-11.53,-7.18
9.1447,36,9708,366.73,9085,37.28,3.89,30,30,1.88,1.46,-11.53,-8.99
9.246,36,9771,366.73,9085,37.28,3.89,30,30,1.87,1.4,-13.26,2.42
9.3462,36,9836,496.03,9085,37.28,3.89,30,30,1.87,1.45,-13.26,-7.18
9.4465,36,9868,496.03,9085,37.28,3.89,30,30,1.87,1.46,-13.26,-8.99
9.5472,36,9836,496.03,9085,37.28,3.89,30,30,1.87,1.46,-13.26,-8.99
9.6474,36,9836,496.03,9900,40.22,4.6,31,31,1.87,1.45,-13.26,-7.18
9.7477,42,9771,496.03,9900,40.22,4.6,31,31,1.88,1.45,-11.53,-7.18
9.8489,42,9966,496.03,9900,40.22,4.6,31,31,1.87,1.46,-13.26,-8.99
9.9491,42,9933,496.03,9900,40.22,4.6,31,31,1.88,1.46,-11.53,-8.99
10.0493,42,10101,496.03,9900,40.22,4.6,31,31,1.87,1.45,-13.26,-7.18
10.1495,42,9966,496.03,9900,40.22,4.6,31,31,1.87,1.46,-13.26,-8.99
10.2497,42,10101,496.03,9900,40.22,4.6,31,31,1.86,1.45,-15.0,-7.18
10.3499,42,10135,518.34,9900,40.22,4.6,31,31,1.88,1.45,-11.53,-7.18
10.4501,42,10033,518.34,9900,40.22,4.6,31,31,1.87,1.45,-13.26,-7.18
10.5503,42,10135,518.34,9900,40.22,4.6,31,31,1.87,1.45,-13.26,-7.18
10.6513,42,10169,518.34,10185,35.41,5.05,31,33,1.88,1.46,-11.53,-8.99
10.7515,42,10204,518.34,10185,35.41,5.05,31,33,1.89,1.45,-9.05,-7.18
10.8517,42,10135,518.34,10185,35.41,5.05,31,33,1.89,1.45,-9.05,-7.18
10.952,42,10169,518.34,10185,35.41,5.05,31,33,1.88,1.45,-11.53,-7.18
11.0522,42,10067,518.34,10185,35.41,5.05,31,33,1.9,1.45,-4.53,-7.18
11.1524,42,10000,518.34,10185,35.41,5.05,31,33,1.87,1.46,-13.26,-8.99
11.2557,42,10169,513.43,10185,35.41,5.05,31,33,1.87,1.43,-13.26,-3.45
11.3559,42,10204,513.43,10185,35.41,5.05,31,33,1.87,1.45,-13.26,-7.18
11.4561,48,10169,513.43,10185,35.41,5.05,31,33,1.87,1.45,-13.26,-7.18
11.5563,48,10101,513.43,10185,35.41,5.05,31,33,1.87,1.46,-13.26,-8.99
11.6566,48,10067,513.43,10171,30.61,5.28,32,34,1.87,1.45,-13.26,-7.18
11.7568,48,9900,513.43,10171,30.61,5.28,32,34,1.87,1.45,-13.26,-7.18
11.857,48,9900,513.43,10171,30.61,5.28,32,34,1.87,1.46,-13.26,-8.99
11.9572,48,9771,513.43,10171,30.61,5.28,32,34,1.87,1.45,-13.26,-7.18
12.0574,48,9803,513.43,10171,30.61,5.28,32,34,1.86,1.45,-15.0,-7.18
12.1576,48,9708,513.43,10171,30.61,5.28,32,34,1.89,1.46,-9.05,-8.99
12.2578,48,9554,485.23,10171,30.61,5.28,32,34,1.89,1.46,-9.05,-8.99
12.358,48,9615,485.23,10171,30.61,5.28,32,34,1.86,1.46,-15.0,-8.99
12.4582,48,9584,485.23,10171,30.61,5.28,32,34,1.86,1.45,-15.0,-7.18
12.5585,48,9493,485.23,10171,30.61,5.28,32,34,1.87,1.45,-13.26,-7.18
12.6587,53,9554,485.23,9600,29.05,5.11,32,36,1.87,1.45,-13.26,-7.18
12.7589,53,9493,485.23,9600,29.05,5.11,32,36,1.87,1.46,-13.26,-8.99
12.8591,53,9375,485.23,9600,29.05,5.11,32,36,1.88,1.45,-11.53,-7.18
12.9594,53,9316,485.23,9600,29.05,5.11,32,36,1.88,1.45,-11.53,-7.18
13.0596,53,9345,485.23,9600,29.05,5.11,32,36,1.88,1.45,-11.53,-7.18
13.1598,53,9259,485.23,9600,29.05,5.11,32,36,1.87,1.45,-13.26,-7.18
13.26,53,9375,437.89,9600,29.05,5.11,32,36,1.87,1.45,-13.26,-7.18
13.3602,53,9259,437.89,9600,29.05,5.11,32,36,1.87,1.45,-13.26,-7.18
13.4604,53,9118,437.89,9600,29.05,5.11,32,36,1.89,1.45,-9.05,-7.18
13.5606,53,9118,437.89,9600,29.05,5.11,32,36,1.88,1.44,-11.53,-5.38
13.6609,63,9036,437.89,9242,25.21,5.11,33,37,1.88,1.46,-11.53,-8.99
13.7611,63,9146,437.89,9242,25.21,5.11,33,37,1.87,1.44,-13.26,-5.38
13.8613,63,9036,437.89,9242,25.21,5.11,33,37,1.88,1.42,-11.53,-1.5
13.9615,63,8928,437.89,9242,25.21,5.11,33,37,1.88,1.45,-11.53,-7.18
14.0617,63,8849,437.89,9242,25.21,5.11,33,37,1.87,1.45,-13.26,-7.18
14.162,63,8797,437.89,9242,25.21,5.11,33,37,1.88,1.45,-11.53,-7.18
14.2622,63,8645,387.67,9242,25.21,5.11,33,37,1.87,1.45,-13.26,-7.18
14.3625,63,8595,387.67,9242,25.21,5.11,33,37,1.88,1.45,-11.53,-7.18
14.4628,63,8571,387.67,9242,25.21,5.11,33,37,1.88,1.45,-11.53,-7.18
14.5631,63,8571,387.67,9242,25.21,5.11,33,37,1.87,1.45,-13.26,-7.18
14.6633,67,8595,387.67,8657,19.81,5.15,33,38,1.87,1.46,-13.26,-8.99
14.7636,67,8547,387.67,8657,19.81,5.15,33,38,1.87,1.45,-13.26,-7.18
14.8638,67,8403,387.67,8657,19.81,5.15,33,38,1.88,1.45,-11.53,-7.18
14.9641,67,8403,387.67,8657,19.81,5.15,33,38,1.87,1.45,-13.26,-7.18
15.0644,67,8403,387.67,8657,19.81,5.15,33,38,1.87,1.45,-13.26,-7.18
15.1646,67,8356,387.67,8657,19.81,5.15,33,38,1.87,1.45,-13.26,-7.18
15.2649,67,8379,349.12,8657,19.81,5.15,33,38,1.88,1.45,-11.53,-7.18
15.3651,67,4195,349.12,8657,19.81,5.15,33,38,1.88,1.46,-11.53,-8.99
15.4653,67,8333,349.12,8657,19.81,5.15,33,38,1.87,1.46,-13.26,-8.99
15.5656,73,8310,349.12,8657,19.81,5.15,33,38,1.87,1.46,-13.26,-8.99
15.6659,73,8310,349.12,8357,17.36,5.18,33,40,1.88,1.46,-11.53,-8.99
15.7662,73,8287,349.12,8357,17.36,5.18,33,40,1.87,1.46,-13.26,-8.99
15.8664,73,8196,349.12,8357,17.36,5.18,33,40,1.88,1.45,-11.53,-7.18
15.9667,73,8241,349.12,8357,17.36,5.18,33,40,1.89,1.45,-9.05,-7.18
16.067,73,4092,349.12,8357,17.36,5.18,33,40,1.87,1.45,-13.26,-7.18
16.1672,73,8264,349.12,8357,17.36,5.18,33,40,1.87,1.45,-13.26,-7.18
16.2674,73,8086,333.99,8357,17.36,5.18,33,40,1.87,1.45,-13.26,-7.18
16.3676,73,8108,333.99,8357,17.36,5.18,33,40,1.87,1.45,-13.26,-7.18
16.4679,64,8108,333.99,8357,17.36,5.18,33,40,1.87,1.45,-13.26,-7.18
16.5682,64,8042,333.99,8357,17.36,5.18,33,40,1.87,1.45,-13.26,-7.18
16.6685,64,8108,333.99,8200,18.16,5.11,33,41,1.87,1.45,-13.26,-7.18
16.7687,64,8196,333.99,8200,18.16,5.11,33,41,1.87,1.45,-13.26,-7.18
16.869,64,8196,333.99,8200,18.16,5.11,33,41,1.87,1.45,-13.26,-7.18
16.9692,64,8174,333.99,8200,18.16,5.11,33,41,1.87,1.46,-13.26,-8.99
17.0694,64,8287,333.99,8200,18.16,5.11,33,41,1.87,1.45,-13.26,-7.18
17.1697,64,8219,333.99,8200,18.16,5.11,33,41,1.88,1.45,-11.53,-7.18
17.2699,53,8241,348.33,8200,18.16,5.11,33,41,1.88,1.45,-11.53,-7.18
17.3702,53,8356,348.33,8200,18.16,5.11,33,41,1.88,1.45,-11.53,-7.18
17.4704,53,8522,348.33,8200,18.16,5.11,33,41,1.87,1.45,-13.26,-7.18
17.5707,53,8595,348.33,8200,18.16,5.11,33,41,1.88,1.45,-11.53,-7.18
17.6709,53,8645,348.33,8800,23.9,5.08,33,43,1.89,1.45,-9.05,-7.18
17.7712,53,8875,348.33,8800,23.9,5.08,33,43,1.88,1.45,-11.53,-7.18
17.8714,53,8902,348.33,8800,23.9,5.08,33,43,1.88,1.45,-11.53,-7.18
17.9717,45,8875,348.33,8800,23.9,5.08,33,43,1.87,1.45,-13.26,-7.18
18.072,45,8955,348.33,8800,23.9,5.08,33,43,1.88,1.45,-11.53,-7.18
18.1722,45,9036,348.33,8800,23.9,5.08,33,43,1.89,1.45,-9.05,-7.18
18.2725,45,9287,416.35,8800,23.9,5.08,33,43,1.87,1.45,-13.26,-7.18
18.3727,45,9345,416.35,8800,23.9,5.08,33,43,1.87,1.45,-13.26,-7.18
18.473,45,9463,416.35,8800,23.9,5.08,33,43,1.88,1.46,-11.53,-8.99
18.5732,45,9493,416.35,8800,23.9,5.08,33,43,1.87,1.45,-13.26,-7.18
18.6734,45,9584,416.35,9685,31.3,5.11,33,44,1.87,1.45,-13.26,-7.18
18.7736,45,9740,416.35,9685,31.3,5.11,33,44,1.88,1.46,-11.53,-8.99
18.8739,45,9771,416.35,9685,31.3,5.11,33,44,1.87,1.46,-13.26,-8.99
18.9741,45,9677,416.35,9685,31.3,5.11,33,44,1.87,1.46,-13.26,-8.99
19.0743,45,9803,416.35,9685,31.3,5.11,33,44,1.88,1.45,-11.53,-7.18
19.1746,45,9900,416.35,9685,31.3,5.11,33,44,1.86,1.45,-15.0,-7.18
19.2748,45,9803,489.75,9685,31.3,5.11,33,44,1.87,1.45,-13.26,-7.18
19.3751,45,9771,489.75,9685,31.3,5.11,33,44,1.87,1.46,-13.26,-8.99
19.4754,45,9868,489.75,9685,31.3,5.11,33,44,1.87,1.46,-13.26,-8.99
19.5756,47,9836,489.75,9685,31.3,5.11,33,44,1.87,1.46,-13.26,-8.99
19.6759,47,9900,489.75,9900,30.91,5.15,34,46,1.88,1.46,-11.53,-8.99
19.7761,47,9771,489.75,9900,30.91,5.15,34,46,1.89,1.46,-9.05,-8.99
19.8764,47,9708,489.75,9900,30.91,5.15,34,46,1.87,1.46,-13.26,-8.99
19.9767,47,9771,489.75,9900,30.91,5.15,34,46,1.87,1.45,-13.26,-7.18
20.0769,47,9708,489.75,9900,30.91,5.15,34,46,1.88,1.45,-11.53,-7.18
20.1772,47,9646,489.75,9900,30.91,5.15,34,46,1.88,1.46,-11.53,-8.99
20.2775,47,9677,488.03,9900,30.91,5.15,34,46,1.87,1.45,-13.26,-7.18
20.3777,47,9708,488.03,9900,30.91,5.15,34,46,1.87,1.45,-13.26,-7.18
20.4779,47,9615,488.03,9900,30.91,5.15,34,46,1.87,1.47,-13.26,-11.55
20.5782,47,9646,488.03,9900,30.91,5.15,34,46,1.88,1.45,-11.53,-7.18
20.6784,47,9771,488.03,9785,30.1,5.15,33,47,1.87,1.43,-13.26,-3.45
20.7787,47,9708,488.03,9785,30.1,5.15,33,47,1.89,1.45,-9.05,-7.18
20.8789,39,9584,488.03,9785,30.1,5.15,33,47,1.87,1.46,-13.26,-8.99
20.9791,39,9584,488.03,9785,30.1,5.15,33,47,1.88,1.46,-11.53,-8.99
21.0794,39,9584,488.03,9785,30.1,5.15,33,47,1.88,1.46,-11.53,-8.99
21.1796,39,9933,488.03,9785,30.1,5.15,33,47,1.88,1.46,-11.53,-8.99
21.2799,39,10033,483.79,9785,30.1,5.15,33,47,1.89,1.46,-9.05,-8.99
21.3801,39,10169,483.79,9785,30.1,5.15,33,47,1.87,1.46,-13.26,-8.99
21.4803,39,10309,483.79,9785,30.1,5.15,33,47,1.87,1.45,-13.26,-7.18
21.5807,39,10309,483.79,10328,39.11,5.18,33,47,1.88,1.45,-11.53,-7.18
21.6809,39,10273,483.79,10328,39.11,5.18,33,47,1.87,1.45,-13.26,-7.18
21.7811,39,10238,483.79,10328,39.11,5.18,33,47,1.9,1.46,-4.53,-8.99
21.8814,39,10273,483.79,10328,39.11,5.18,33,47,1.88,1.46,-11.53,-8.99
21.9816,39,10309,483.79,10328,39.11,5.18,33,47,1.88,1.45,-11.53,-7.18
22.0819,39,10344,483.79,10328,39.11,5.18,33,47,1.87,1.46,-13.26,-8.99
22.1821,39,10309,483.79,10328,39.11,5.18,33,47,1.87,1.46,-13.26,-8.99
22.2823,39,10380,532.58,10328,39.11,5.18,33,47,1.87,1.45,-13.26,-7.18
22.3826,39,10344,532.58,10328,39.11,5.18,33,47,1.87,1.46,-13.26,-8.99
22.4828,39,10416,532.58,10328,39.11,5.18,33,47,1.87,1.46,-13.26,-8.99
22.5831,39,10452,532.58,10500,39.45,5.11,33,48,1.86,1.44,-15.0,-5.38
22.6833,39,10380,532.58,10500,39.45,5.11,33,48,1.87,1.46,-13.26,-8.99
22.7836,34,10344,532.58,10500,39.45,5.11,33,48,1.89,1.46,-9.05,-8.99
22.8838,34,9771,532.58,10500,39.45,5.11,33,48,1.87,1.45,-13.26,-7.18
22.9841,34,9375,532.58,10500,39.45,5.11,33,48,1.88,1.46,-11.53,-8.99
23.0843,34,9316,532.58,10500,39.45,5.11,33,48,1.86,1.45,-15.0,-7.18
23.1849,34,9202,532.58,10500,39.45,5.11,33,48,1.87,1.46,-13.26,-8.99
23.2852,34,9345,430.06,10500,39.45,5.11,33,48,1.86,1.45,-15.0,-7.18
23.3854,34,9375,430.06,10500,39.45,5.11,33,48,1.87,1.45,-13.26,-7.18
23.486,34,9259,430.06,10500,39.45,5.11,33,48,1.87,1.44,-13.26,-5.38
23.5862,34,9316,430.06,9485,40.44,4.05,33,50,1.88,1.45,-11.53,-7.18
23.6865,34,9404,430.06,9485,40.44,4.05,33,50,1.88,1.46,-11.53,-8.99
23.7867,34,9375,430.06,9485,40.44,4.05,33,50,1.87,1.45,-13.26,-7.18
23.8869,34,9287,430.06,9485,40.44,4.05,33,50,1.86,1.46,-15.0,-8.99
23.9872,34,9404,430.06,9485,40.44,4.05,33,50,1.89,1.45,-9.05,-7.18
24.0874,34,9316,430.06,9485,40.44,4.05,33,50,1.87,1.45,-13.26,-7.18
24.1877,29,9345,430.06,9485,40.44,4.05,33,50,1.88,1.48,-11.53,-15.05
24.288,29,8547,435.92,9485,40.44,4.05,33,50,1.87,1.45,-13.26,-7.18
24.3882,29,4115,435.92,9485,40.44,4.05,33,50,1.87,1.41,-13.26,0.46
24.4887,29,8174,435.92,9485,40.44,4.05,33,50,1.87,1.45,-13.26,-7.18
24.589,29,8152,435.92,8214,40.46,2.57,33,51,1.87,1.45,-13.26,-7.18
24.6892,29,8064,435.92,8214,40.46,2.57,33,51,1.87,1.45,-13.26,-7.18
24.7894,29,8174,435.92,8214,40.46,2.57,33,51,1.87,1.45,-13.26,-7.18
24.8897,29,8196,435.92,8214,40.46,2.57,33,51,1.87,1.45,-13.26,-7.18
24.9899,29,8152,435.92,8214,40.46,2.57,33,51,1.87,1.43,-13.26,-3.45
25.0902,29,8130,435.92,8214,40.46,2.57,33,51,1.87,1.43,-13.26,-3.45
25.1904,29,8152,435.92,8214,40.46,2.57,33,51,1.88,1.45,-11.53,-7.18
25.2906,29,8174,332.98,8214,40.46,2.57,33,51,1.87,1.45,-13.26,-7.18
25.3909,29,8064,332.98,8214,40.46,2.57,33,51,1.88,1.46,-11.53,-8.99
25.4912,23,8152,332.98,8214,40.46,2.57,33,51,1.9,1.45,-4.53,-7.18
25.5914,23,3731,332.98,6957,41.73,2.51,34,52,1.87,1.46,-13.26,-8.99
25.6934,23,3333,332.98,6957,41.73,2.51,34,52,1.87,1.44,-13.26,-5.38
25.7936,23,3325,332.98,6957,41.73,2.51,34,52,1.88,1.46,-11.53,-8.99
25.8938,23,3322,332.98,6957,41.73,2.51,34,52,1.88,1.45,-11.53,-7.18
25.994,23,6564,332.98,6957,41.73,2.51,34,52,1.88,1.44,-11.53,-5.38
26.0943,23,6651,332.98,6957,41.73,2.51,34,52,1.87,1.45,-13.26,-7.18
26.1945,23,3329,332.98,6957,41.73,2.51,34,52,1.87,1.44,-13.26,-5.38
26.2947,23,6535,216.36,6957,41.73,2.51,34,52,1.88,1.45,-11.53,-7.18
26.395,16,3322,216.36,6957,41.73,2.51,34,52,1.87,1.46,-13.26,-8.99
26.4952,16,5747,216.36,6957,41.73,2.51,34,52,1.88,1.45,-11.53,-7.18
26.5955,16,2583,216.36,4885,40.47,1.19,35,52,1.89,1.44,-9.05,-5.38
26.6957,16,4862,216.36,4885,40.47,1.19,35,52,1.88,1.45,-11.53,-7.18
26.796,16,2423,216.36,4885,40.47,1.19,35,52,1.89,1.45,-9.05,-7.18
26.8963,16,4815,216.36,4885,40.47,1.19,35,52,1.84,1.45,-20.0,-7.18
26.9966,16,4769,216.36,4885,40.47,1.19,35,52,1.9,1.45,-4.53,-7.18
27.0968,16,4823,216.36,4885,40.47,1.19,35,52,1.87,1.45,-13.26,-7.18
27.1971,16,4854,216.36,4885,40.47,1.19,35,52,1.87,1.44,-13.26,-5.38
27.2974,10,4807,105.4,4885,40.47,1.19,35,52,1.88,1.45,-11.53,-7.18
27.3976,10,2283,105.4,4885,40.47,1.19,35,52,1.88,1.45,-11.53,-7.18
27.4979,10,3363,105.4,4885,40.47,1.19,35,52,1.88,1.45,-11.53,-7.18
27.5982,10,3151,105.4,3128,40.47,0.51,34,53,1.89,1.45,-9.05,-7.18
27.6985,10,3099,105.4,3128,40.47,0.51,34,53,1.88,1.43,-11.53,-3.45
27.7987,10,3121,105.4,3128,40.47,0.51,34,53,1.87,1.43,-13.26,-3.45
27.899,10,3131,105.4,3128,40.47,0.51,34,53,1.87,1.44,-13.26,-5.38
27.9993,10,3134,105.4,3128,40.47,0.51,34,53,1.86,1.44,-15.0,-5.38
28.0995,10,3125,105.4,3128,40.47,0.51,34,53,1.89,1.46,-9.05,-8.99
28.1997,10,3112,105.4,3128,40.47,0.51,34,53,1.88,1.46,-11.53,-8.99
28.3,10,3128,43.77,3128,40.47,0.51,34,53,1.89,1.45,-9.05,-7.18
28.4002,10,3112,43.77,3128,40.47,0.51,34,53,1.88,1.46,-11.53,-8.99
28.5005,10,3121,43.77,3128,40.47,0.51,34,53,1.91,1.45,-3.57,-7.18
28.6011,10,3095,43.77,542,41.91,0.48,35,53,1.9,1.44,-4.53,-5.38
28.7013,10,3095,43.77,542,41.91,0.48,35,53,1.9,1.44,-4.53,-5.38
28.8016,10,3095,43.77,542,41.91,0.48,35,53,1.9,1.44,-4.53,-5.38
28.9019,10,3095,43.77,542,41.91,0.48,35,53,1.9,1.44,-4.53,-5.38
29.0022,10,3095,43.77,542,41.91,0.48,35,53,1.9,1.44,-4.53,-5.38
29.1025,10,0,43.77,542,41.91,0.48,35,53,1.9,1.44,-4.53,-5.38
29.2027,10,0,43.77,542,41.91,0.48,35,53,1.9,1.44,-4.53,-5.38
29.303,10,0,-0.85,542,41.91,0.48,35,53,1.9,1.44,-4.53,-5.38
29.4033,10,0,-0.85,542,41.91,0.48,35,53,1.9,1.44,-4.53,-5.38
29.5037,10,0,-0.85,542,41.91,0.48,35,53,1.9,1.44,-4.53,-5.38
