time_s,throttle_pct,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
11.237,15,4470,185.75,4485,44.54,1.86,30,32,2.01,1.31,10.0,10.0
11.3372,15,4484,188.74,4514,44.53,1.89,30,32,2.01,1.32,10.0,10.0
11.4374,15,4531,190.46,4500,44.52,1.93,30,32,2.01,1.31,10.0,10.0
11.5376,16,4451,191.02,4571,44.52,1.93,30,32,2.01,1.32,10.0,10.0
11.6383,16,4643,190.94,4714,44.51,2.02,30,32,2.03,1.32,10.0,10.0
11.7385,16,4769,195.14,4800,44.54,2.12,30,32,2.0,1.32,10.0,10.0
11.8387,16,4769,204.54,4828,44.54,2.18,30,32,2.01,1.31,10.0,10.0
11.9389,17,4777,212.08,4885,44.53,2.25,30,32,2.0,1.31,10.0,10.0
12.0391,17,4885,216.08,4985,44.52,2.35,30,32,2.01,1.31,10.0,10.0
12.1406,17,5000,227.87,5028,44.53,2.41,30,32,2.0,1.31,10.0,10.0
12.2408,17,5000,235.7,5057,44.52,2.47,30,32,2.0,1.32,10.0,10.0
12.3409,17,4983,240.22,5057,44.52,2.51,30,32,2.01,1.31,10.0,10.0
12.4411,17,5076,241.23,5085,44.53,2.51,30,32,2.01,1.32,10.0,10.0
12.5413,18,5016,241.94,5157,44.52,2.54,30,32,2.0,1.32,10.0,10.0
12.6415,18,2592,241.54,5214,44.52,2.6,30,32,2.03,1.32,10.0,10.0
12.7417,18,2631,244.65,5285,44.51,2.67,30,32,2.0,1.32,10.0,10.0
12.8419,18,2638,254.94,5285,44.54,2.73,30,32,2.0,1.32,10.0,10.0
12.9421,19,5263,260.13,5342,44.52,2.8,30,32,2.02,1.32,10.0,10.0
13.0423,19,5366,264.3,5442,44.5,2.86,30,32,2.0,1.32,10.0,10.0
13.1425,19,2734,272.36,5471,44.51,2.92,30,32,1.99,1.32,10.0,10.0
13.2427,19,5454,281.56,5528,44.51,2.99,30,33,2.0,1.32,10.0,10.0
13.3429,19,5454,284.36,5485,44.51,3.05,31,33,2.0,1.32,10.0,10.0
13.4431,19,2764,285.02,5528,44.5,3.05,30,33,2.0,1.32,10.0,10.0
13.5432,20,2747,287.2,5571,44.49,3.05,30,33,2.0,1.32,10.0,10.0
13.6434,20,2814,286.79,5685,44.53,3.09,30,33,1.99,1.32,10.0,10.0
13.7436,20,5628,289.29,5714,44.51,3.18,30,33,1.99,1.32,10.0,10.0
13.8438,20,5692,297.92,5700,44.51,3.28,30,33,2.0,1.31,10.0,10.0
13.944,21,5535,306.4,5800,44.51,3.34,30,33,2.0,1.33,10.0,10.0
14.0442,21,2915,308.49,5871,44.53,3.41,30,33,2.0,1.32,10.0,10.0
14.1444,21,2952,315.49,5885,44.52,3.5,30,33,2.0,1.33,10.0,10.0
14.2446,21,2958,324.76,5900,44.52,3.57,30,34,2.0,1.32,10.0,10.0
14.3447,21,2946,328.33,5942,44.51,3.6,30,34,2.0,1.33,10.0,10.0
14.4449,21,2961,329.51,5900,44.51,3.63,30,34,1.99,1.32,10.0,10.0
14.5451,22,5882,329.93,5942,44.51,3.67,31,34,2.03,1.32,10.0,10.0
14.6453,22,3021,330.92,6085,44.5,3.73,31,34,2.0,1.29,10.0,10.0
14.7455,22,6122,332.62,6114,44.51,3.83,30,34,2.0,1.33,10.0,10.0
14.8457,22,3083,351.14,6142,44.52,3.92,31,34,2.0,1.33,10.0,10.0
14.9459,23,3076,354.92,6228,44.5,4.05,31,34,2.0,1.32,10.0,10.0
15.0461,23,6289,358.25,6371,44.51,4.12,30,34,2.0,1.32,10.0,10.0
15.1462,23,6355,365.43,6414,44.49,4.18,31,34,1.99,1.33,10.0,10.0
15.2464,23,3198,375.98,6414,44.51,4.24,31,34,2.0,1.33,10.0,10.0
15.3466,23,6369,382.48,6371,44.51,4.37,31,35,1.99,1.32,10.0,10.0
15.4468,23,3215,385.25,6400,44.5,4.34,31,35,1.99,1.33,10.0,10.0
15.547,24,3205,385.94,6485,44.51,4.37,30,35,1.99,1.33,10.0,10.0
15.6472,24,6550,385.18,6571,44.51,4.47,31,35,1.99,1.33,10.0,10.0
15.7473,24,3300,397.83,6600,44.5,4.53,31,35,2.0,1.33,10.0,10.0
15.8475,24,3307,406.83,6614,44.49,4.6,31,35,1.99,1.32,10.0,10.0
15.9477,25,6607,411.21,6685,44.4,4.73,31,35,1.99,1.33,10.0,10.0
16.0479,25,6726,412.93,6842,44.42,4.82,31,35,1.99,1.34,10.0,10.0
16.1481,25,6787,418.99,6714,44.47,4.89,31,35,2.0,1.34,10.0,10.0
16.2483,25,6741,430.97,6785,44.46,4.99,30,35,1.99,1.33,10.0,10.0
16.3485,25,3409,435.4,6857,44.47,5.05,31,37,1.99,1.32,10.0,10.0
16.4487,25,3412,437.56,6857,44.47,5.05,31,37,1.95,1.34,10.0,10.0
16.5489,25,3436,438.14,6857,44.47,5.02,31,37,2.0,1.34,10.0,10.0
16.6491,25,6833,435.5,6857,44.45,5.05,31,37,1.99,1.34,10.0,10.0
16.7493,24,6833,436.15,6800,44.49,5.02,31,37,1.99,1.32,10.0,10.0
16.8495,24,6666,436.14,6642,44.49,4.92,31,37,2.01,1.33,10.0,10.0
16.9497,24,3337,428.73,6728,44.49,4.86,31,37,2.0,1.34,10.0,10.0
17.05,24,3325,418.34,6642,44.5,4.76,30,37,1.99,1.33,10.0,10.0
17.1502,23,6607,413.62,6642,44.51,4.66,31,37,1.99,1.34,10.0,10.0
17.2504,23,3246,411.83,6500,44.5,4.53,31,37,2.01,1.33,10.0,10.0
17.3507,23,3225,407.81,6442,44.52,4.44,31,38,1.99,1.32,10.0,10.0
17.4509,23,6437,397.66,6514,44.49,4.37,31,38,1.99,1.33,10.0,10.0
17.5511,23,3225,385.84,6428,44.52,4.28,31,38,1.99,1.33,10.0,10.0
17.6513,23,3215,387.61,6428,44.51,4.28,31,38,1.99,1.34,10.0,10.0
17.7516,22,6410,387.26,6385,44.49,4.24,31,38,2.0,1.33,10.0,10.0
17.8518,22,6250,385.5,6285,44.51,4.21,31,38,1.99,1.33,10.0,10.0
17.952,22,6211,380.55,6228,44.5,4.15,32,38,1.99,1.34,10.0,10.0
18.0523,22,6237,369.34,6285,44.51,4.05,32,38,2.0,1.33,10.0,10.0
18.1525,21,6224,363.31,6200,44.51,3.96,32,38,1.99,1.33,10.0,10.0
18.2527,21,6060,360.24,6071,44.53,3.89,31,38,2.0,1.34,10.0,10.0
18.3529,21,3021,357.78,6028,44.52,3.79,31,39,2.0,1.34,10.0,10.0
18.4531,21,3000,337.94,6000,44.52,3.7,31,39,2.01,1.33,10.0,10.0
18.5533,21,5952,335.34,5985,44.52,3.63,32,39,1.99,1.33,10.0,10.0
18.654,21,2985,334.83,6014,44.53,3.63,32,39,2.02,1.34,10.0,10.0
18.7542,20,5917,333.17,5957,44.52,3.6,32,39,2.01,1.3,10.0,10.0
18.8544,20,2929,330.87,5828,44.53,3.5,32,39,2.0,1.33,10.0,10.0
18.9546,20,5791,327.38,5814,44.51,3.44,31,39,1.99,1.34,10.0,10.0
19.0548,20,5639,318.39,5771,44.52,3.38,32,39,1.99,1.33,10.0,10.0
19.155,19,2895,313.85,5728,44.54,3.28,32,39,1.99,1.31,10.0,10.0
19.2552,19,2830,310.5,5642,44.54,3.18,32,39,2.0,1.33,10.0,10.0
19.3554,19,5514,298.58,5600,44.54,3.12,32,40,1.99,1.33,10.0,10.0
19.4556,19,5555,291.05,5614,44.54,3.02,31,40,2.0,1.33,10.0,10.0
19.5558,19,5565,288.08,5557,44.54,3.02,32,40,2.0,1.33,10.0,10.0
19.656,19,2788,287.6,5585,44.52,3.02,32,40,1.99,1.32,10.0,10.0
19.7562,18,5555,288.34,5500,44.52,2.96,32,40,2.0,1.33,10.0,10.0
19.8565,18,2712,286.74,5414,44.53,2.89,32,40,1.99,1.33,10.0,10.0
19.9567,18,5338,281.71,5385,44.53,2.83,31,40,2.0,1.33,10.0,10.0
20.0569,18,5272,272.12,5357,44.52,2.73,32,40,2.0,1.33,10.0,10.0
20.1571,17,5281,267.51,5271,44.55,2.67,32,40,1.99,1.32,10.0,10.0
20.2573,17,5145,263.27,5171,44.55,2.6,33,40,1.99,1.32,10.0,10.0
20.3575,17,5102,254.82,5157,44.53,2.54,32,40,1.99,1.33,10.0,10.0
20.4578,17,5110,246.94,5128,44.54,2.44,32,41,1.99,1.33,10.0,10.0
20.558,17,5084,244.06,5128,44.54,2.47,32,41,1.99,1.33,10.0,10.0
20.6581,17,5102,243.57,5114,44.54,2.47,32,41,2.0,1.3,10.0,10.0
20.7583,16,5084,243.72,5085,44.55,2.44,32,41,2.02,1.33,10.0,10.0
20.8585,16,4862,242.72,4914,44.54,2.35,32,41,1.95,1.34,10.0,10.0
20.9588,16,2452,237.71,4900,44.54,2.28,32,41,2.01,1.33,10.0,10.0
21.059,16,4878,227.76,4900,44.54,2.18,33,41,1.99,1.32,10.0,10.0
21.1592,15,4800,219.03,4828,44.56,2.15,32,41,1.99,1.34,10.0,10.0
21.2594,15,4538,216.2,4600,44.54,2.02,33,41,2.01,1.33,10.0,10.0
21.3596,15,4538,206.07,4571,44.53,1.96,33,41,2.01,1.3,10.0,10.0
21.4598,15,2284,195.81,4571,44.55,1.89,32,41,2.0,1.33,10.0,10.0
21.56,15,4518,192.72,4571,44.54,1.83,32,41,2.0,1.33,10.0,10.0
21.6602,15,4552,191.11,4557,44.54,1.86,32,41,2.0,1.33,10.0,10.0
21.7604,14,4531,189.97,4457,44.57,1.83,32,41,2.0,1.33,10.0,10.0
21.8606,14,4335,189.86,4357,44.54,1.77,33,41,2.01,1.34,10.0,10.0
21.9609,14,4273,187.0,4300,44.54,1.7,32,41,2.0,1.34,10.0,10.0
22.0611,14,4291,172.06,4300,44.54,1.64,32,41,2.0,1.34,10.0,10.0
22.1613,13,2135,170.49,4200,44.57,1.57,33,41,2.01,1.33,10.0,10.0
22.2616,13,4092,168.74,4100,44.54,1.54,33,41,2.03,1.34,10.0,10.0
22.3618,13,4065,161.48,4071,44.54,1.51,32,41,2.03,1.33,10.0,10.0
22.4621,13,2033,154.24,4071,44.55,1.44,32,42,2.0,1.34,10.0,10.0
22.5623,13,4070,151.83,4085,44.55,1.41,32,42,2.01,1.33,10.0,10.0
22.6625,12,4043,151.35,4057,44.55,1.44,33,42,2.0,1.33,10.0,10.0
22.7628,12,2033,151.5,4014,44.56,1.44,33,42,2.0,1.33,10.0,10.0
22.863,12,3870,151.48,3857,44.54,1.35,33,42,2.0,1.33,10.0,10.0
22.9633,12,3816,141.17,3842,44.54,1.32,33,42,2.01,1.34,10.0,10.0
23.0635,11,1924,135.89,3814,44.54,1.28,33,42,2.02,1.33,10.0,10.0
23.1638,11,3699,133.81,3757,44.55,1.22,33,42,2.01,1.33,10.0,10.0
23.264,11,3579,132.74,3571,44.54,1.15,33,42,2.02,1.34,10.0,10.0
23.3642,11,3550,127.16,3557,44.55,1.12,33,42,2.0,1.31,10.0,10.0
23.4645,11,3558,119.08,3542,44.54,1.09,33,42,1.92,1.33,8.48,10.0
23.5647,11,3436,115.89,3542,44.55,1.06,33,42,1.92,1.33,8.48,10.0
23.6649,10,3533,115.31,3542,44.55,1.06,33,42,2.0,1.33,10.0,10.0
23.7651,10,3496,115.6,3428,44.56,1.03,33,42,2.01,1.34,10.0,10.0
23.8653,10,3289,114.06,3285,44.55,0.96,33,42,2.01,1.33,10.0,10.0
23.9655,10,3229,105.66,3228,44.54,0.93,33,42,2.01,1.34,10.0,10.0
