time_s,throttle_pct,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
29.6289,5,1750,6.13,1757,44.51,0.19,30,109,2.15,1.23,-5.11,-10.42
29.7292,5,1730,5.21,1728,44.53,0.22,30,109,2.13,1.22,-6.06,-9.32
29.8295,5,1715,4.6,1714,44.53,0.22,30,109,1.98,1.24,-17.96,-11.52
29.9298,5,1719,4.52,1714,44.53,0.22,30,109,2.12,1.23,-6.54,-10.42
30.03,5,1709,4.44,1714,44.53,0.22,30,109,2.14,1.27,-5.59,-14.81
30.1303,5,1706,4.32,1714,44.54,0.22,30,109,2.13,1.23,-6.06,-10.42
30.2306,5,1703,4.46,1700,44.54,0.22,30,109,2.13,1.3,-6.06,-11.76
30.3309,5,1713,4.17,1700,44.54,0.22,30,109,2.14,1.22,-5.59,-9.32
30.4311,5,1705,4.26,1700,44.54,0.22,30,109,2.12,1.34,-6.54,-12.92
30.5314,5,1708,4.39,1700,44.54,0.22,30,109,2.12,1.22,-6.54,-9.32
30.6317,5,1698,4.28,1700,44.54,0.22,30,109,2.13,1.23,-6.06,-10.42
30.732,5,1699,4.5,1700,44.54,0.22,30,109,2.13,1.21,-6.06,-8.22
30.8323,5,1710,4.68,1700,44.54,0.22,30,109,2.14,1.24,-5.59,-11.52
30.9326,5,1701,4.43,1700,44.54,0.22,30,109,2.13,1.22,-6.06,-9.32
31.0328,5,1704,4.31,1700,44.55,0.22,30,109,1.94,1.42,-22.01,-25.57
31.1331,5,1698,4.17,1700,44.54,0.22,30,109,2.15,1.2,-5.11,-7.12
31.2334,3,1714,4.31,1700,44.54,0.22,30,109,2.13,1.21,-6.06,-8.22
31.3336,3,1610,4.17,1500,44.56,0.22,30,109,2.11,1.22,-7.01,-9.32
31.4339,3,1299,3.73,1171,44.54,0.16,30,109,2.12,1.24,-6.54,-11.52
31.5342,3,1039,1.36,985,44.57,0.12,30,109,2.07,1.26,-8.91,-13.71
31.6347,3,931,-0.41,885,44.55,0.09,30,109,2.06,1.26,-9.38,-13.71
31.735,3,852,-1.31,814,44.54,0.09,30,109,2.05,1.29,-9.85,-12.91
31.8354,3,803,-2.02,785,44.55,0.09,30,109,2.05,1.2,-9.85,-7.12
31.9357,3,762,-2.23,742,44.55,0.09,30,109,2.03,1.35,-13.61,-14.11
32.036,3,748,-2.26,742,44.55,0.09,30,109,2.03,1.38,-13.61,-17.67
32.1363,3,726,-2.47,714,44.55,0.09,30,109,2.03,1.32,-13.61,-10.55
32.2366,3,717,-2.52,714,44.54,0.09,30,109,2.03,1.31,-13.61,-10.62
32.3369,3,717,-2.51,714,44.54,0.09,29,109,2.03,1.33,-13.61,-11.73
32.4372,3,713,-2.4,700,44.55,0.09,30,109,2.03,1.32,-13.61,-10.55
32.5375,3,709,-2.25,700,44.54,0.09,30,109,2.01,1.34,-15.92,-12.92
32.6378,3,709,-2.19,700,44.55,0.09,30,109,2.04,1.33,-11.47,-11.73
32.7382,3,709,-2.35,700,44.55,0.09,30,109,2.01,1.29,-15.92,-12.91
32.8385,3,707,-2.32,700,44.54,0.09,30,109,2.02,1.31,-15.24,-10.62
32.9387,3,704,-2.32,700,44.54,0.09,30,109,2.03,1.33,-13.61,-11.73
33.039,3,709,-2.26,700,44.55,0.09,30,109,2.01,1.33,-15.92,-11.73
33.1394,3,709,-2.28,700,44.56,0.09,30,109,2.02,1.33,-15.24,-11.73
33.2397,3,703,-2.26,700,44.56,0.09,30,109,2.01,1.32,-15.92,-10.55
33.34,3,703,-2.35,0,44.54,0.06,30,109,2.01,1.32,-15.92,-10.55
33.4403,3,703,-3.15,0,44.54,0.03,30,109,2.01,1.32,-15.92,-10.55
33.5406,3,703,-2.82,0,44.54,0.03,30,109,2.01,1.32,-15.92,-10.55
33.6409,3,703,-1.99,0,44.54,0.03,29,109,2.01,1.32,-15.92,-10.55
33.7412,3,0,-2.15,0,44.54,0.03,30,109,2.01,1.32,-15.92,-10.55
33.8416,3,0,-2.24,0,44.54,0.03,30,109,2.01,1.32,-15.92,-10.55
33.9419,3,0,-2.21,0,44.54,0.03,30,109,2.01,1.32,-15.92,-10.55
34.0422,3,0,-2.27,0,44.54,0.03,30,109,2.01,1.32,-15.92,-10.55
34.1425,3,0,-2.33,0,44.54,0.03,30,109,2.01,1.32,-15.92,-10.55
34.2428,3,0,-2.25,0,44.55,0.03,30,109,2.01,1.32,-15.92,-10.55
34.3431,3,0,-2.18,0,44.55,0.03,30,109,2.01,1.32,-15.92,-10.55
34.4434,3,0,-2.21,0,44.54,0.03,30,109,2.01,1.32,-15.92,-10.55
34.5436,3,0,-2.23,0,44.54,0.03,29,109,2.01,1.32,-15.92,-10.55
34.6439,3,0,-2.25,0,44.55,0.03,30,109,2.01,1.32,-15.92,-10.55
34.7443,3,0,-2.19,0,44.55,0.03,30,109,2.01,1.32,-15.92,-10.55
34.8447,3,0,-2.07,0,44.55,0.03,30,109,2.01,1.32,-15.92,-10.55
34.945,3,0,-2.11,0,44.54,0.03,29,109,2.01,1.32,-15.92,-10.55
35.0453,3,0,-2.18,0,44.54,0.03,30,109,2.01,1.32,-15.92,-10.55
