time_s,throttle_pct,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
3.4855,8,1049,11.82,1671,44.47,0.22,29,57,2.09,1.24,30.0,30.0
3.5857,8,1963,12.05,2057,44.53,0.35,30,57,2.09,1.24,30.0,30.0
3.6859,8,2166,18.63,2242,44.53,0.45,30,57,2.1,1.24,30.0,30.0
3.7861,8,2332,35.37,2328,44.53,0.57,30,57,2.1,1.25,30.0,30.0
3.8866,8,2365,51.64,2385,44.53,0.57,30,57,2.11,1.24,30.0,30.0
3.9868,8,2390,54.41,2400,44.53,0.61,30,57,2.12,1.25,30.0,30.0
4.087,8,2405,56.24,2400,44.54,0.61,30,57,2.12,1.26,30.0,29.24
4.1872,8,2396,57.07,2400,44.54,0.57,30,57,2.11,1.26,30.0,29.24
4.2874,8,2392,57.53,2400,44.54,0.57,29,57,2.1,1.25,30.0,30.0
4.3876,8,2409,57.77,2400,44.54,0.61,30,57,2.11,1.26,30.0,29.24
4.4878,11,2409,57.32,2414,44.54,0.61,30,57,2.1,1.26,30.0,29.24
4.588,11,2673,57.22,2671,44.51,0.64,30,57,2.05,1.28,25.73,26.61
4.6882,11,2970,58.03,3042,44.51,0.8,30,57,1.99,1.25,18.62,30.0
4.7884,11,3141,80.0,3157,44.51,0.93,30,57,1.85,1.25,-16.67,30.0
4.8887,11,3205,92.17,3200,44.53,1.06,30,57,2.1,1.26,30.0,29.24
4.9889,11,3222,98.89,3214,44.54,1.12,30,57,2.1,1.4,30.0,9.96
5.0891,11,3225,101.8,3242,44.54,1.12,30,57,2.1,1.26,30.0,29.24
5.1894,11,3229,102.58,3228,44.54,1.12,30,57,2.09,1.26,30.0,29.24
5.2896,11,3236,103.54,3257,44.54,1.12,30,57,2.1,1.25,30.0,30.0
5.3898,14,3225,103.88,3242,44.54,1.12,30,57,2.11,1.25,30.0,30.0
5.49,14,3289,104.5,3485,44.48,1.19,29,57,1.85,1.26,-16.67,29.24
5.5902,14,3708,104.93,3757,44.51,1.32,29,57,2.09,1.25,30.0,30.0
5.6904,14,1937,125.06,3871,44.53,1.48,30,57,2.13,1.26,30.0,29.24
5.7906,14,3921,140.75,3914,44.53,1.57,30,57,2.09,1.25,30.0,30.0
5.8908,14,1969,147.88,3942,44.53,1.73,30,57,2.09,1.25,30.0,30.0
5.991,14,3931,150.5,3957,44.53,1.73,30,57,2.09,1.25,30.0,30.0
6.0913,14,3865,151.93,3957,44.53,1.73,30,58,2.15,1.37,30.0,14.28
6.1915,14,3851,152.82,3957,44.54,1.73,30,58,2.09,1.25,30.0,30.0
6.2917,16,3963,151.86,3957,44.52,1.73,30,58,2.09,1.26,30.0,29.24
6.3919,16,2114,152.32,4214,44.52,1.86,30,58,2.1,1.25,30.0,30.0
6.492,16,4297,154.62,4342,44.52,1.99,30,58,2.09,1.24,30.0,30.0
6.5923,16,4322,176.99,4371,44.52,2.15,30,58,2.09,1.25,30.0,30.0
6.6925,16,4347,183.53,4371,44.53,2.25,30,58,2.09,1.24,30.0,30.0
6.7927,16,2184,185.03,4371,44.52,2.25,30,58,2.09,1.25,30.0,30.0
6.8929,16,4373,187.94,4385,44.52,2.25,30,58,2.09,1.25,30.0,30.0
6.9931,16,4360,188.27,4371,44.52,2.25,30,58,2.1,1.25,30.0,30.0
7.0934,13,4341,188.95,4371,44.53,2.25,30,58,2.09,1.24,30.0,30.0
7.1936,13,4143,189.12,4171,44.59,2.18,30,58,2.1,1.26,30.0,29.24
7.2938,13,3861,187.72,3900,44.54,2.02,30,58,2.1,1.25,30.0,30.0
7.3941,13,3783,181.34,3785,44.53,1.8,30,58,2.09,1.24,30.0,30.0
7.4943,13,3754,145.21,3757,44.53,1.64,30,58,2.12,1.44,30.0,2.62
7.5945,13,3735,140.11,3757,44.53,1.51,30,58,2.1,1.25,30.0,30.0
7.6947,13,3712,139.08,3742,44.53,1.54,30,58,2.09,1.24,30.0,30.0
7.7949,13,3745,138.34,3742,44.53,1.54,30,58,2.1,1.25,30.0,30.0
7.8952,9,3690,138.0,3757,44.54,1.54,30,58,2.1,1.24,30.0,30.0
7.9954,9,2946,137.98,3000,44.52,1.28,30,58,2.11,1.25,30.0,30.0
8.0956,9,2795,132.82,2828,44.52,1.09,30,58,2.06,1.26,26.87,29.24
8.1959,9,2767,105.45,2742,44.53,0.83,30,58,2.15,1.27,30.0,27.92
8.2961,9,2712,83.96,2728,44.53,0.7,30,58,2.14,1.27,30.0,27.92
8.3963,9,2719,75.34,2728,44.53,0.74,30,58,2.11,1.22,30.0,30.0
8.4966,9,2722,74.34,2714,44.53,0.74,30,58,2.11,1.27,30.0,27.92
8.5968,9,2714,73.66,2714,44.53,0.74,30,58,2.12,1.27,30.0,27.92
8.697,9,2707,73.29,2714,44.53,0.77,30,58,2.12,1.26,30.0,29.24
8.7972,9,2714,74.05,2714,44.54,0.77,30,58,2.11,1.27,30.0,27.92
8.8975,9,2712,73.89,2714,44.54,0.74,30,58,2.11,1.27,30.0,27.92
8.9977,9,2722,73.26,2728,44.53,0.74,30,58,2.12,1.26,30.0,29.24
9.098,1,2724,72.96,2714,44.53,0.74,30,59,2.12,1.27,30.0,27.92
9.1983,1,2652,73.36,2185,45.87,0.67,30,59,2.08,1.24,29.16,30.0
9.2985,1,1321,67.71,1185,48.46,0.48,30,59,2.11,1.24,30.0,30.0
9.3988,1,1125,38.63,614,47.0,0.25,30,59,2.09,1.24,30.0,30.0
9.499,1,930,13.08,400,45.4,0.09,30,59,2.09,1.24,30.0,30.0
9.5992,1,741,5.05,185,44.48,0.03,30,59,2.11,1.24,30.0,30.0
9.6995,1,559,2.7,271,44.55,0.09,30,59,2.11,1.24,30.0,30.0
9.7997,1,353,2.05,542,44.55,0.09,30,59,2.1,1.24,30.0,30.0
9.9,1,353,3.51,271,44.54,0.09,30,59,2.1,1.24,30.0,30.0
10.0002,1,304,4.37,0,44.54,0.06,30,59,2.1,1.24,30.0,30.0
10.1005,1,304,2.61,0,44.54,0.03,30,59,2.1,1.24,30.0,30.0
10.2007,1,304,1.57,0,44.54,0.03,30,59,2.1,1.24,30.0,30.0
10.301,1,304,1.77,0,44.55,0.03,30,59,2.1,1.24,30.0,30.0
10.4012,1,0,1.72,0,44.55,0.03,30,59,2.1,1.24,30.0,30.0
10.5014,1,0,1.74,0,44.55,0.03,30,59,2.1,1.24,30.0,30.0
10.6016,1,0,1.78,0,44.54,0.03,30,59,2.1,1.24,30.0,30.0
10.7019,1,0,1.75,0,44.55,0.03,30,59,2.1,1.24,30.0,30.0
10.8021,1,0,1.7,0,44.55,0.03,30,59,2.1,1.24,30.0,30.0
10.9024,1,0,1.73,0,44.55,0.03,30,59,2.1,1.24,30.0,30.0
